text,true_label,pred_label,llm_response,k_shot,prompt_style,protocol
Another #oil producer's under pressure to devalue its currency & fight a booming black market for #dollars. #Libya.…,1,0,0,0,no-cot,balanced-held-out-test
Lauren Graham Responds To Lin-Manuel Miranda's 'Gilmore Girls' tweet - beautiful!@fallonthornley @user,1,2,2,0,no-cot,balanced-held-out-test
I hope one day we won't even need a oil pipeline because we will have a achieved sustainable society. Free of harmful fossil fuels #NoDAPL,2,2,2,0,no-cot,balanced-held-out-test
@user Excellent idea!  Maybe the electoral college will change the outcome of the election!  They have a constitutional right to do it!,2,2,2,0,no-cot,balanced-held-out-test
"wish people find other ways to make money than advertising, booze and fossil fuels, is that called moral economy ?",0,1,1,0,no-cot,balanced-held-out-test
#Yemen's War-Damaged #Hodeidah Port Struggles to Bring in Vital Supplieshttps://t.co/mIpjYbCqZ7 via @user,1,1,1,0,no-cot,balanced-held-out-test
Thank you @user for always reminding me that light is more powerful than darkness.,2,2,2,0,no-cot,balanced-held-out-test
@user The Saviors making Gregory kneel after taking half of his shit comes to mind. #TheWalkingDead,0,0,0,0,no-cot,balanced-held-out-test
"If we have found in GOD meaning for our own lives, we cannot be indifferent to those who are sad or suffering. --Pope Francis",1,2,2,0,no-cot,balanced-held-out-test
@user Happy Thanksgiving!,2,2,2,0,no-cot,balanced-held-out-test
