text,true_label,pred_label,llm_response,k_shot,prompt_style,protocol
Grayson Allen is so cute 😭😭😭,2,2,"The tweet expresses admiration and cuteness towards Grayson Allen, which indicates a positive sentiment. The use of multiple sad/crying emojis (😭😭😭) in this context likely means the user is expressing strong positive emotions rather than sadness. 
Final Answer: 2",0,cot,balanced-held-out-test
Hacked PELOSI emails CONFIRM Dems responsible for Mayhem in Cleveland during RNC proving they are Party of DISGUST!,0,0,"The tweet expresses strong negative emotions and criticism towards Democrats, using words like ""DISGUST"" in all caps to emphasize negativity. It also mentions ""Mayhem"" which conveys a negative event. Overall, the tone is highly critical and negative.
Final Answer: 0",0,cot,balanced-held-out-test
It's more difficult to move to Mexico as the Clintons built a bloody great fence all along the Border…,0,0,"The tweet expresses a negative sentiment by criticizing the construction of a border fence and linking it to a political figure (the Clintons). The use of words like ""bloody great fence"" in a critical context indicates dissatisfaction or frustration.

Final Answer: 0",0,cot,balanced-held-out-test
"@user Kim Jong Un wishes his propaganda was a good as this.  BHO never uses the restroom either, We believe that. Wink wink",0,0,"The tweet contains sarcastic and mocking comments about political figures, which suggests a negative tone. The use of ""propaganda"" and ""never uses the restroom"" in a dismissive manner indicates criticism and derision.

Final Answer: 0",0,cot,balanced-held-out-test
Charles rails on bible thumping conservatives all the time and I find it funny because they're always taken a back that a veteran is going—,0,2,"The tweet expresses amusement at Charles's comments about conservatives, indicating a light-hearted or positive reaction despite the subject matter being critical. The use of ""I find it funny"" directly conveys a positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
Watching Scream Queens Season 2 Episode 5 'Chanel Pour Homme-icide' #ScreamQueens #ChanelPourHommeIcide @user,1,2,"The tweet expresses enjoyment of watching a TV show episode and includes relevant hashtags and a mention, indicating a positive engagement with the content. There are no negative sentiments expressed.
Final Answer: 2",0,cot,balanced-held-out-test
New #BeautyAndTheBeast photo of Gaston wooing Belle @user @user,2,2,"The tweet appears to be sharing a positive aspect of a movie (Beauty and the Beast) by mentioning a new photo that shows a positive interaction between characters. There are no negative elements in the text. 
Final Answer: 2",0,cot,balanced-held-out-test
"Published on Nov 18, 2016Speech by Stephen K. Bannon (Steve Bannon), Donald Trump's senior strategic advisor and...",1,1,"The text provided is a description of a speech given by Steve Bannon, which does not contain any explicit positive or negative sentiment. It is merely a factual statement about the content of the speech without expressing an opinion or emotion.

Final Answer: 1",0,cot,balanced-held-out-test
"This woman is still talking about Melania Trump's admittedly plagiarized speech, guys.As in, she's still saying i…",1,0,"The tweet expresses frustration or annoyance at someone who continues to discuss Melania Trump's speech, implying it is old news. The tone suggests a negative sentiment towards the ongoing discussion.

Final Answer: 0",0,cot,balanced-held-out-test
"Tonight's plan is to sketch, design and colour in clothes, shoes and accessories for all our favourite characters f…",2,2,"The tweet expresses an activity plan that seems enjoyable and creative, indicating a positive outlook. Sketching, designing, and coloring are typically associated with hobbies and leisure activities that people engage in for fun or relaxation.

Final Answer: 2",0,cot,balanced-held-out-test
Retweeted Medical Marijuana (@AmericanGanja):So it's legal for a single doctor to prescribe these dangerous...,0,1,"The tweet appears to be retweeting content about medical marijuana and its legal status, but does not express a clear positive or negative sentiment towards the subject matter. It is simply sharing information without additional commentary that would indicate a strong opinion either way.

Final Answer: 1",0,cot,balanced-held-out-test
"{New Post} Yolanda Adams and Common singing ""Glory"" at the BET's #ThankYouObama event: This is an awesome rendition…",2,2,"The tweet expresses enthusiasm about a performance, using the word ""awesome"" which indicates a positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
"@user @user BEING DESPERATE CALLS FOR DESPERATE MORONIC ACTIONS....FUNNY THOU 😂CNN NEEDS RATING AT AT COST,AS WELL AS ANY LIBERALS MEDIA",0,0,"The tweet contains a mix of negative and positive elements but leans towards a negative sentiment overall. The use of ""desperate"" and ""moronic actions"" is clearly negative. While ""FUNNY THOU 😂"" suggests some levity, it does not outweigh the negative tone set by the criticism of media outlets. The overall context implies a critical and somewhat mocking tone against certain media practices.

Final Answer: 0",0,cot,balanced-held-out-test
Day 2 of vegetarianism 🍏🍐🍓🍇🍌 going good 😊👍🏻✌🏻️,2,2,"The tweet expresses a positive experience with vegetarianism and uses positive emojis. The phrase ""going good"" indicates satisfaction and success in maintaining the diet for two days. The use of smiling and thumbs-up emojis further reinforces the positive sentiment.

Final Answer: 2",0,cot,balanced-held-out-test
"3D printing is great fun, even the cheaper kits turn out reasonable quality.",2,2,"The tweet expresses a positive sentiment about 3D printing, highlighting its fun nature and reasonable quality from affordable kits. The use of words like ""great"" and ""reasonable"" indicate a positive outlook.
Final Answer: 2",0,cot,balanced-held-out-test
@user Kim Jong-un can help you. He can show you the way.,2,0,"The tweet suggests that Kim Jong-un can assist the user, which implies a helpful or positive tone. However, the context and nature of Kim Jong-un's involvement might be seen as sarcastic or ironic by some readers, potentially negating the positive sentiment.

Final Answer: 0",0,cot,balanced-held-out-test
"@user @user When Hillary said, ""Basket of Deplorables."" That outcome was awesome.",2,2,"The tweet expresses a positive sentiment towards Hillary's statement, indicating approval or satisfaction with its outcome. The phrase ""That outcome was awesome"" is a clear indicator of positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
@user I agree wholeheartedly! #notmyprsident #StillWithHer #sanders @user @user @user @user #TGIFriday,2,2,"The tweet expresses agreement and uses positive hashtags like #TGIFriday, indicating a positive sentiment. There are no negative elements in the text.
Final Answer: 2",0,cot,balanced-held-out-test
"When Media sells killer vaccines,give it FEAR label: ZIKA;  when MEDIA wants2hide a REAL DANGER (Black violence), I…",0,0,"The tweet criticizes media for selectively labeling and hiding information, which suggests frustration and negative sentiment. The use of capitalized words like ""FEAR"" and ""REAL DANGER"" emphasizes the author's strong feelings about media practices.

Final Answer: 0",0,cot,balanced-held-out-test
Obama's dirty secret: Funded fossil fuel projects worldwide while cutting American power plants & jobs #ObamasLegacy,0,0,"The tweet criticizes Obama's actions regarding fossil fuels and job cuts, using a negative tone and a hashtag that implies a negative legacy. This suggests a negative sentiment.
Final Answer: 0",0,cot,balanced-held-out-test
"Arsonists setting fires in #Israel, now the hills of #Jerusalem are burning😥🇮🇱 #IsraelFires #arson #Arabs #Jews",0,0,"The tweet expresses concern and sadness about fires in Israel, indicating a negative emotional tone. The use of a sad face emoji (🙏) further emphasizes the negative sentiment. There are no positive elements in the tweet to counterbalance this negativity.

Final Answer: 0",0,cot,balanced-held-out-test
"FrPavone: ""total number of deaths by capital punishment, for our entire history, is less than the number of deaths by abortion every 5days""",0,1,"The tweet presents a comparison between the number of deaths from capital punishment and abortion, which could be seen as controversial and potentially polarizing. However, without additional context or emotional language, the statement itself does not strongly convey positive or negative sentiment but rather a factual assertion.

Final Answer: 1",0,cot,balanced-held-out-test
The Egyptian President Mikheil Saakashvili said he would explain if wanting to do it as a record of Palestinian ambitions.,1,1,"The tweet appears to be reporting a statement made by the Egyptian President without any clear positive or negative sentiment expressed. It is a neutral statement providing information rather than an opinion or emotion.

Final Answer: 1",0,cot,balanced-held-out-test
@user wasn't it raised in 2-3 days?? Report said George Soros cyber bots contributed $165k per hour for a couple days.,0,0,"The tweet appears to be questioning the validity of a report and suggesting that the report's claims about contributions were exaggerated or false. The tone is skeptical and slightly critical, but not strongly negative. It does not express clear positive emotions either.

Final Answer: 0",0,cot,balanced-held-out-test
@user @user @user religion is a scare tactic and these folks are a prime example. #stomptheyard  #steppinforchrist,0,0,"The tweet expresses a negative view of certain religious individuals, suggesting they use scare tactics. The hashtags ""#stomptheyard"" and ""#steppinforchrist"" imply aggressive or confrontational behavior, which is generally viewed negatively. Final Answer: 0",0,cot,balanced-held-out-test
Operated by Imura Works of Imura has been working to protect the freedom of gun rights and 3D printing workPlease support the activities!!,2,2,"The tweet expresses support for gun rights and encourages support for the activities, which indicates a positive sentiment. The use of an exclamation mark also suggests enthusiasm.
Final Answer: 2",0,cot,balanced-held-out-test
Follow my buddy @user Want on my list of friend promos tweet me (Interactive Followers Only)#PJNET #Tcot #Tlot #TPP #TeaParty,1,2,"The tweet appears to be an invitation for interaction and engagement from the user, suggesting a positive and interactive tone. The use of ""#PJNET"" and other hashtags related to political movements could indicate a supportive or engaged stance, but without negative connotations, it leans more towards a positive sentiment.

Final Answer: 2",0,cot,balanced-held-out-test
Please don't consider donating to @user They'll just buy more euthanasia.,0,0,"The tweet expresses a negative sentiment by warning against donating to a specific user, suggesting they will misuse the funds. The phrase ""They'll just buy more euthanasia"" implies a critical view of the user's actions and intentions, which is a negative perspective.

Final Answer: 0",0,cot,balanced-held-out-test
"@user spends $Millions on politicians like #Giuliani, to push #iran war, makes Kim Jong Un look humble!https://t.co/sQpap31XUj",0,0,The tweet expresses strong criticism and sarcasm towards the spending of money on politicians who are perceived as warmongers. The use of exclamation marks and the mention of a controversial figure (Kim Jong Un) in comparison adds to the negative tone. Final Answer: 0,0,cot,balanced-held-out-test
@user @user all the liberals in the US will be morning their hero. Let's see if Obama lowers white house flag.,0,0,"The tweet expresses a sarcastic and critical tone towards liberals and former President Obama, suggesting they will mourn his departure from the White House. The use of ""morning their hero"" in a sarcastic context indicates a negative sentiment.

Final Answer: 0",0,cot,balanced-held-out-test
#Beauty #ArianaGrande-CHRISTMAS & CHILL-JAPAN ONLY #CD BONUS TRACK C94 #Deals #TopSeller,2,1,"The tweet appears to be promotional in nature, mentioning a product (likely a CD or music track) and using hashtags related to deals and top sellers. While there is no explicit negative language, the primary focus seems to be on selling a product rather than expressing an emotional state or opinion. Therefore, it can be classified as neutral.

Final Answer: 1",0,cot,balanced-held-out-test
Oral history & policy by @user  or why #RCT is not the gold standard  @user @user @user,1,1,"The tweet does not express any clear positive or negative emotions. It appears to be a neutral statement about oral history and policy, mentioning that RCT (Randomized Controlled Trial) is not considered the gold standard. The tone is informative rather than emotional.

Final Answer: 1",0,cot,balanced-held-out-test
Urban landscapes will have far fewer cars#carsharing #autonomous #Driverless #selfdriving #uber #lyft #SmartCity,1,2,"The tweet discusses future urban landscapes with fewer cars due to car sharing and autonomous driving technologies, which suggests a positive outlook on technological advancements and improved city environments. The use of hashtags related to modern transportation solutions also indicates optimism about these changes.

Final Answer: 2",0,cot,balanced-held-out-test
"VIDEO: #Russia FM Lavrov (@mfa_russia) caught lying red-handed about airstrikes in #Aleppo, #Idlib & #Homs in…",0,0,"The tweet appears to be critical of Russia's actions and highlights a perceived lie by a high-ranking official. This suggests a negative sentiment towards the subject matter.
Final Answer: 0",0,cot,balanced-held-out-test
Bad hombres. Raul about to shoot innocent man,0,0,"The tweet expresses a negative sentiment through the use of derogatory language (""Bad hombres"") and a threatening scenario (""Raul about to shoot innocent man""). The overall tone is hostile and alarming.
Final Answer: 0",0,cot,balanced-held-out-test
.@DefraGovUK please can you stop hiding discussions on #fracking and make sure people aren't kept in the dark on an important issue?,1,0,"The tweet expresses a request for transparency and openness from a government body regarding a significant issue. The tone is one of frustration and dissatisfaction with the current situation, indicating a negative sentiment.

Final Answer: 0",0,cot,balanced-held-out-test
@user @user UR going 2 love Steve Bannon as DJT's senior advisor 😂😂😂,2,2,"The tweet expresses amusement and support for Steve Bannon in his role as DJT's (likely referring to Donald Trump) senior advisor, indicated by the laughing emoji usage. This suggests a positive sentiment towards the subject.

Final Answer: 2",0,cot,balanced-held-out-test
@user Love It!Following! Retweeted! #WIN  Oh fantastic 💖💖 #Hatchimals #BlackFriday,2,2,"The tweet expresses clear enthusiasm and excitement through phrases like ""Love It!"", ""Oh fantastic"", and the use of heart emojis. The user also retweeted and followed someone, indicating engagement and positive interaction. The hashtags used (#WIN, #Hatchimals, #BlackFriday) suggest the user is excited about a product or event.

Final Answer: 2",0,cot,balanced-held-out-test
Who Are the Millions of ‘Bad Hombres’ Slated for US Deportation? via @user,1,0,"The tweet appears to be questioning or highlighting an issue related to deportation policies, which often have negative connotations due to their potential impact on individuals and families. The phrase ""Millions of ‘Bad Hombres’"" suggests a critical or negative view towards these individuals being targeted.

Final Answer: 0",0,cot,balanced-held-out-test
Well said #Muhammad Ali Jinnah,2,2,"The tweet expresses agreement and admiration for Muhammad Ali Jinnah, indicating a positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
The Chanelles in #ScreamQueens are more authentic medical practitioners than the Syrian White Helmets. #FakeNews,1,0,"This tweet expresses a critical and somewhat controversial opinion about the authenticity of characters in a TV show compared to real-life figures, and it also references a political/social issue. The tone is assertive and slightly negative due to the use of ""#FakeNews"" which implies skepticism or criticism towards mainstream narratives.

Final Answer: 0",0,cot,balanced-held-out-test
"Gold heart earrings, Textured gold heart charm dangle earrings, heart jewelry, valentines..",2,2,"The tweet describes a product description for earrings, using positive and romantic terms like ""gold heart"" and ""valentine"". This suggests a positive sentiment as it evokes feelings of love and romance.

Final Answer: 2",0,cot,balanced-held-out-test
Samsungs galaxy note 7 smartphone banned from all #TechNews #Tech #News #Gadget #Apps,1,0,"The tweet mentions that Samsung's Galaxy Note 7 smartphone is banned, which implies a negative outcome or regulation. However, the use of hashtags related to technology news and gadgets suggests some level of interest or engagement with tech products, though not necessarily positive. Given the primary focus on a ban, which is generally negative, the sentiment leans towards negative.

Final Answer: 0",0,cot,balanced-held-out-test
"@user HAS THE HILL REPORTED ON THE ANTI TRUMP RIOTS? LOOTING,BURNING DESTROYING BUSINESSES ? ARE THE THUGS  AND KIDS RUNNING OUR COUNTRY?",0,0,"The tweet expresses strong dissatisfaction and criticism towards media coverage, suggesting that certain events (anti-Trump riots, looting, burning, etc.) are not being reported on adequately. The use of capitalized words like ""THUGS"" and ""KIDS"" indicates anger or frustration. The overall tone is negative and critical.

Final Answer: 0",0,cot,balanced-held-out-test
Yep... they are staying put... Amazing work Mike Pence,2,2,"The tweet expresses approval and admiration for Mike Pence's actions, using words like ""Amazing work"". This indicates a positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
Here's Putin's man in our White House.@LindseyGrahamSC @user @user @user @user,1,1,"The tweet does not express any clear positive or negative sentiment. It is merely stating a fact about who someone might consider to be influential in the White House. Without additional context or emotional language, this can be classified as neutral.

Final Answer: 1",0,cot,balanced-held-out-test
@user Check the Clinton Foundation for contributions to Jill Stein!  There's your problem!  Hillary still in the game and trying,0,0,"The tweet suggests a negative view by implying that contributions to Jill Stein are problematic and questioning Hillary's candidacy. The language used is accusatory and critical.
Final Answer: 0",0,cot,balanced-held-out-test
It already WAS normalized. See: Obamacare MT @user Business-specific meddling shouldn't be normalized.,0,0,"The tweet expresses frustration and criticism towards business-specific meddling being normalized, particularly referencing Obamacare. The tone is negative and critical.
Final Answer: 0",0,cot,balanced-held-out-test
Donald Trump and the Rise of White Supremacist Media @user #NotMyPresident #uniteblue #Resist #MAGA #tcot @user,0,0,"The tweet mentions ""#NotMyPresident"" and ""#Resist,"" which indicate disagreement or opposition to Donald Trump. The use of ""#uniteblue"" suggests a call for unity against divisive figures like Trump. Additionally, the hashtag ""#tcot"" (which stands for ""tea party conservative"") is often associated with right-wing media that supports Trump but is also seen as controversial and sometimes extremist. Given these elements, the overall tone leans towards negative sentiment due to opposition and criticism.

Final Answer: 0",0,cot,balanced-held-out-test
Shout out car crashes. Shout out Kim Jong Un. Shout out the Lakers maybe signing him to a 10-day for this game.,1,0,"The tweet expresses a mix of negative and neutral sentiments but leans towards a negative tone due to the mention of car crashes and Kim Jong Un, who is often associated with negative news. The reference to the Lakers signing him (likely referring to North Korea's leader) adds a sarcastic or critical edge to the statement. 
Final Answer: 0",0,cot,balanced-held-out-test
Great news from meeting of @user @user and @user #Ukraine soon to get visa-free #Schengen access.,2,2,"The tweet expresses positive news about visa-free access to the Schengen area for Ukraine, which indicates a favorable outcome. The use of words like ""great news"" further reinforces the positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
What would The [un] @user & Conservatives say if @user or @user did a secret deal to give $300miln to WA? #auspol,0,1,"The tweet expresses a hypothetical scenario and a question about political reactions, which suggests some level of engagement with current events but does not clearly convey positive or negative emotions. It is more focused on speculation rather than expressing an opinion or emotion.

Final Answer: 1",0,cot,balanced-held-out-test
People are going to protest trump for 4 years and will accomplish nothing,0,0,"The tweet expresses a negative sentiment towards the idea of protesting Trump for four years, suggesting that such actions will be ineffective. The language used (""will accomplish nothing"") indicates a pessimistic outlook and criticism of the protest efforts.

Final Answer: 0",0,cot,balanced-held-out-test
@user @user @user @user Too bad #MH17 truth comes free. I know how that really bugs piss out of you paid #Kremlintrolls,0,0,"The tweet expresses frustration and anger towards individuals associated with the Kremlin, indicating negative emotions. The use of words like ""too bad"" and ""bugs piss out of you"" suggests strong negative sentiments. 
Final Answer: 0",0,cot,balanced-held-out-test
@user i keep my social security card in there cuz i figure no one would willingly open up and read pokespec,1,2,"The tweet appears to be humorous or sarcastic about keeping a sensitive item (social security card) in a location that is not secure (""pokespec"" likely refers to a Pokémon case, implying it's not a safe place for such important documents). The tone suggests a lighthearted or playful attitude rather than genuine concern or negativity. 

Final Answer: 2",0,cot,balanced-held-out-test
Electoral College must reject Trump #rejecttrump #notmypresident #takingbackdemocracy #blacklivesmatter #nevertrump,0,0,"The tweet expresses strong opposition to Trump and calls for action against him, indicating a negative sentiment towards him. The use of hashtags like #rejecttrump and #nevertrump further reinforces this negative sentiment. There are no positive or neutral elements in the tweet.

Final Answer: 0",0,cot,balanced-held-out-test
#Turkey #Yemen Supplies running out for Iraqis left in embattled Mosul,1,0,"The tweet mentions supplies running out for people in a conflict zone, which implies a negative situation. There are no positive elements present.
Final Answer: 0",0,cot,balanced-held-out-test
"@user @user Yeah, I'm really looking forward to the constant Medicaid paperwork deluge for years on end. So much fun.",2,0,"The tweet expresses disappointment and frustration about having to deal with Medicaid paperwork, indicating a negative sentiment.
Final Answer: 0",0,cot,balanced-held-out-test
The people who looted money meant for maternity and vaccines still playing politics with the lives of Kenyans#LipaKamaTender,0,0,"The tweet expresses strong negative sentiment towards individuals who misused funds intended for essential services like maternity care and vaccines. The phrase ""playing politics with the lives of Kenyans"" indicates a critical and disapproving tone. The use of ""#LipaKamaTender"" (which roughly translates to ""payback time"" in English) suggests a sense of justice or retribution is expected.

Final Answer: 0",0,cot,balanced-held-out-test
"@user Maybe online but in terms of presence outside the left, tankies have sane leftists beat. Most orgs are composed of tankies.",1,1,"The tweet suggests that tankies (likely referring to supporters of Vladimir Putin or Russian nationalism) have a more organized presence on the left compared to other groups, implying a negative view towards tankies and a positive view towards more organized leftist groups. However, the overall tone is not strongly emotional and the statement is more observational than expressing clear positive or negative emotions.

Final Answer: 1",0,cot,balanced-held-out-test
Ayyyyeeeee Thanksgiving 2016 in the books! Good time good time #mannequinchallenge @ New Orleans…,2,2,"The tweet expresses enthusiasm and satisfaction about Thanksgiving, indicating a positive experience. The use of ""Ayyyyeeeee"" and ""Good time good time"" conveys excitement and enjoyment. Additionally, the hashtag #mannequinchallenge suggests participation in a fun trend. Overall, this tweet reflects a positive sentiment.

Final Answer: 2",0,cot,balanced-held-out-test
"Curry: ""The political dogma of Obama, Clinton and Pope Francis surrounding climate change seems like more of a recipe for ‘anti-science.’""",0,0,"The tweet expresses a critical view of certain politicians' stance on climate change, suggesting it is anti-science. This indicates a negative sentiment towards those political figures and their policies.
Final Answer: 0",0,cot,balanced-held-out-test
@user    Go get em girl!!!!   👊🏽,2,2,"The tweet expresses encouragement and support, indicated by ""Go get em girl"" and the thumbs up sign, which conveys a positive and supportive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
"#Eurozone BREAKING: Vladimir Putin admits Kim Jong-un is better in every way and would ""love to see... [his] face"" #SydMUN16",2,0,"The tweet expresses a controversial and potentially threatening statement from a political leader, which could be interpreted as provocative or aggressive. However, without more context, it's difficult to determine if this is meant sarcastically or seriously, but the overall tone seems negative due to the aggressive language and potential threat implied.

Final Answer: 0",0,cot,balanced-held-out-test
"“Make Art, and Fight the Power”: A Historically Black National Book Awards - The New Yorker #NBAwards | @user",1,2,"The tweet appears to be supportive of an event (Historically Black National Book Awards) and includes a positive call to action (""Make Art""). There is no negative sentiment expressed. Given the encouragement and the context of celebrating an award, this can be considered positive.

Final Answer: 2",0,cot,balanced-held-out-test
Up North for thanksgiving🦃,1,2,"The tweet expresses gratitude and mentions a festive holiday, indicating a positive sentiment.
Final Answer: 2",0,cot,balanced-held-out-test
"Tell it, Sistah! #ElizabethWarren #TrumpTransitionTeam #DrainTheSwamp",2,2,"The tweet expresses encouragement or support for Elizabeth Warren and uses a hashtag related to removing corruption, indicating a positive sentiment towards these topics. The use of ""Tell it, Sistah!"" also suggests enthusiasm or agreement.
Final Answer: 2",0,cot,balanced-held-out-test
UN Security Council to vote Monday on proposed ceasefire in Syria's Aleppo.,1,1,"The tweet provides neutral information about an upcoming vote on a ceasefire proposal. It does not express any positive or negative emotions or opinions.
Final Answer: 1",0,cot,balanced-held-out-test
@user Get lost you crooks. Your plan to bring #Burundi where you brought #Libya #Rwanda94 was defeated. Find your next victim elsewhere,0,0,"The tweet expresses strong negative sentiment through phrases like ""Get lost you crooks"" and references to past failures (""defeated""). It also implies that the target group is planning harmful actions, which adds to the negative tone.

Final Answer: 0",0,cot,balanced-held-out-test
So if I get in a twitter beef with Drumpf...do I become famous too?Or does Comey and Putin....come for me?,1,1,"The tweet expresses a speculative and somewhat humorous tone about potential consequences of engaging in a Twitter dispute with high-profile figures. The use of ""beef"" and the question format suggest a light-hearted or sarcastic approach rather than serious negativity. However, it also hints at potential threats or involvement of controversial individuals, which could be seen as slightly negative.

Final Answer: 1",0,cot,balanced-held-out-test
Have YOU ever hugged the Eiffel Tower? I HAVE!!! - Google Earth VR: via @user,2,2,"The tweet expresses a positive experience of virtually hugging the Eiffel Tower through Google Earth VR, indicating excitement and a memorable experience. The use of ""I HAVE!!! "" with multiple exclamation marks conveys enthusiasm.

Final Answer: 2",0,cot,balanced-held-out-test
#Yemen army & militia snipers kills Two of Saudi troops in Najran today. #VirulentYemen,0,0,"The tweet mentions military conflict and casualties, which generally convey negative sentiments due to violence and loss of life. The use of words like ""kills"" and the context of a military conflict suggest a negative tone.
Final Answer: 0",0,cot,balanced-held-out-test
I have been astonished at the reaction of the liberals. Horrifying.,0,0,"The tweet expresses strong negative emotions and shock at the reaction of liberals, using words like ""astonished"" and ""horrifying"". This indicates a clearly negative sentiment.
Final Answer: 0",0,cot,balanced-held-out-test
Vaccines should be OPTIONAL because you're the master of your own health and you're not harming others which have agreed to get a vaccine.,1,2,"The tweet expresses a strong opinion against mandatory vaccines, emphasizing individual choice and personal health autonomy without causing harm to others who have chosen to vaccinate. This indicates a positive sentiment towards personal freedom and rights in this context.

Final Answer: 2",0,cot,balanced-held-out-test
@user @user @user @user @user @user #WeThePeople  demand #AuditTheVote #AuditTheElection,1,2,"The tweet expresses a call for action and demands for audits, which indicates a strong stance on an issue. This level of assertiveness and engagement typically suggests a positive or at least strongly engaged sentiment in the context of civic duty and activism.

Final Answer: 2",0,cot,balanced-held-out-test
"""the patches] are being used to kill people with dementia, with the idea that it’s cheapest and best to get rid of…",0,0,"The tweet expresses strong negative sentiment about using patches to harm individuals with dementia, indicating distress and moral opposition to such practices. The language conveys a sense of injustice and ethical concern.

Final Answer: 0",0,cot,balanced-held-out-test
Messi's 100 international goals for Barcelona #fcblive  [via @user,2,2,"The tweet is expressing a positive sentiment about Lionel Messi reaching a significant milestone of 100 international goals for Barcelona. The use of ""#fcblive"" and the mention of his achievement indicate enthusiasm and pride in his performance. There are no negative elements present.

Final Answer: 2",0,cot,balanced-held-out-test
They steal fox cubs off their moms to teach hounds to rip them apart for their sadism (Terrier-work). How else? It's sadistic! #KeepTheBan,0,0,"The tweet expresses strong negative emotions and criticism towards a practice involving fox cubs and hunting dogs. The use of words like ""steal,"" ""sadism,"" and ""#KeepTheBan"" indicate disapproval and distress. The overall tone is clearly negative.

Final Answer: 0",0,cot,balanced-held-out-test
"@user ""Alt-rightists"" are notorious for their Asian fetishes, so it's honestly not surprising",0,0,"The tweet expresses a negative view towards a specific group (""Alt-rightists"") and makes a derogatory comment about them. The phrase ""notorious for their Asian fetishes"" is used in a critical and disapproving manner.

Final Answer: 0",0,cot,balanced-held-out-test
Moments in time. #Moments #OneDirection #1D,1,2,"The tweet expresses a positive and reflective sentiment about cherished moments. The use of ""#Moments"" suggests reminiscing or appreciating time spent, which is generally viewed positively. Additionally, the inclusion of a popular music group's hashtag (#OneDirection) often indicates fondness or nostalgia for their music and fan community.

Final Answer: 2",0,cot,balanced-held-out-test
Programming robots with blocks – Hacker Noon via @user,1,1,"The tweet mentions an educational or learning activity related to programming, which is generally viewed positively as it promotes skill development and technology engagement. However, there's no strong positive emotion expressed beyond the neutral statement of fact.

Final Answer: 1",0,cot,balanced-held-out-test
Go Marine Le Pen!👇👍,2,2,"The tweet expresses support for Marine Le Pen, indicated by the use of an encouraging emoji. This shows a positive sentiment towards the subject.
Final Answer: 2",0,cot,balanced-held-out-test
